Id,Label,timeset,d1,d2
4830,4830,,-3.81487,-38.492676
2139,2139,,-3.744561,-38.509702
2577,2577,,-3.799452,-38.551819
1919,1919,,-3.742158,-38.591219
1045,1045,,-3.776418,-38.621067
4889,4889,,-3.770162,-38.598662
2819,2819,,-3.759693,-38.551629
1365,1365,,-3.769725,-38.606603
652,652,,-3.826104,-38.569564
536,536,,-3.80751,-38.607151
2219,2219,,-3.743507,-38.475312
2369,2369,,-3.74921,-38.549858
2305,2305,,-3.753672,-38.56867
4210,4210,,-3.833614,-38.484383
2314,2314,,-3.74961,-38.566089
2321,2321,,-3.747056,-38.562319
5076,5076,,-3.80861,-38.46187
1062,1062,,-3.77589,-38.611401
1048,1048,,-3.773607,-38.619621
2797,2797,,-3.763155,-38.566022
1421,1421,,-3.77708,-38.599868
848,848,,-3.814629,-38.591626
5489,5489,,-3.849387,-38.487031
586,586,,-3.801385,-38.568335
611,611,,-3.819299,-38.597872
3877,3877,,-3.740008,-38.506173
274,274,,-3.712785,-38.550589
2788,2788,,-3.758465,-38.563285
5049,5049,,-3.805392,-38.5828
303,303,,-3.789008,-38.548568
1740,1740,,-3.736518,-38.52501
4897,4897,,-3.82469,-38.597899
1049,1049,,-3.776756,-38.618091
3635,3635,,-3.826263,-38.504472
4947,4947,,-3.817566,-38.490135
1472,1472,,-3.731264,-38.587674
3626,3626,,-3.820745,-38.509909
4108,4108,,-3.83058,-38.585237
6087,6087,,-3.831017,-38.590107
2652,2652,,-3.725311,-38.475043
1945,1945,,-3.784354,-38.602302
5375,5375,,-3.829764,-38.598873
716,716,,-3.821059,-38.490445
1305,1305,,-3.754852,-38.601714
5287,5287,,-3.729087,-38.53372
2190,2190,,-3.743531,-38.489096
6244,6244,,-3.72644,-38.464118
2982,2982,,-3.772279,-38.533425
252,252,,-3.710626,-38.558731
892,892,,-3.829864,-38.583779
1285,1285,,-3.725388,-38.462109
2917,2917,,-3.768605,-38.549046
147,147,,-3.714443,-38.588767
1337,1337,,-3.772212,-38.615165
5559,5559,,-3.772775,-38.563654
3220,3220,,-3.776089,-38.505904
4146,4146,,-3.794574,-38.500997
384,384,,-3.788482,-38.497999
296,296,,-3.784477,-38.546872
4868,4868,,-3.821384,-38.524309
1274,1274,,-3.726879,-38.468911
1882,1882,,-3.73094,-38.462946
1266,1266,,-3.725208,-38.484155
318,318,,-3.783753,-38.53843
980,980,,-3.719657,-38.541534
4375,4375,,-3.800003,-38.600337
4688,4688,,-3.79414,-38.533107
1884,1884,,-3.734298,-38.469399
2524,2524,,-3.749204,-38.502414
1861,1861,,-3.728355,-38.473607
4893,4893,,-3.829239,-38.589805
2627,2627,,-3.795726,-38.500786
726,726,,-3.82362,-38.489841
4554,4554,,-3.826226,-38.485252
2610,2610,,-3.793695,-38.498096
1639,1639,,-3.777357,-38.566389
1089,1089,,-3.798603,-38.6142
3835,3835,,-3.846112,-38.474519
1854,1854,,-3.730381,-38.477644
306,306,,-3.783667,-38.546028
9,9,,-3.701853,-38.589786
4591,4591,,-3.795134,-38.458809
2285,2285,,-3.752228,-38.586062
4377,4377,,-3.800007,-38.597327
835,835,,-3.811087,-38.596874
4859,4859,,-3.697784,-38.580452
65,65,,-3.706345,-38.573351
2546,2546,,-3.751064,-38.498694
3745,3745,,-3.842062,-38.572582
747,747,,-3.823421,-38.479985
1892,1892,,-3.729594,-38.459814
4243,4243,,-3.800363,-38.580657
2403,2403,,-3.750439,-38.543264
1391,1391,,-3.770474,-38.600167
4559,4559,,-3.823838,-38.561157
4372,4372,,-3.791351,-38.609654
1967,1967,,-3.78866,-38.595427
2936,2936,,-3.768259,-38.545627
5206,5206,,-3.75524,-38.593798
4547,4547,,-3.773484,-38.619645
1291,1291,,-3.757626,-38.611683
1100,1100,,-3.791058,-38.480266
271,271,,-3.711776,-38.5557
4930,4930,,-3.77086,-38.497447
3234,3234,,-3.77504,-38.501048
6250,6250,,-3.737456,-38.562482
1591,1591,,-3.730941,-38.541087
2542,2542,,-3.752224,-38.499978
6195,6195,,-3.724854,-38.46579
5197,5197,,-3.770259,-38.510541
5720,5720,,-3.785474,-38.617093
589,589,,-3.806866,-38.572947
4457,4457,,-3.79153,-38.584286
4729,4729,,-3.812836,-38.62896
4599,4599,,-3.79575,-38.481303
3441,3441,,-3.81722,-38.489287
5286,5286,,-3.729364,-38.533807
3596,3596,,-3.817068,-38.613735
2358,2358,,-3.747459,-38.554845
4990,4990,,-3.75599,-38.559341
4546,4546,,-3.767093,-38.609915
3347,3347,,-3.785267,-38.511733
5757,5757,,-3.819921,-38.521173
3662,3662,,-3.768937,-38.586313
5777,5777,,-3.815621,-38.634991
1946,1946,,-3.783508,-38.601645
963,963,,-3.720481,-38.548162
2036,2036,,-3.744997,-38.560008
201,201,,-3.786129,-38.566544
3400,3400,,-3.814031,-38.53526
4135,4135,,-3.713357,-38.603535
4999,4999,,-3.87756,-38.500143
1328,1328,,-3.76722,-38.615956
3765,3765,,-3.837753,-38.494262
1167,1167,,-3.83773,-38.561755
6240,6240,,-3.850369,-38.524083
4885,4885,,-3.789458,-38.479693
1207,1207,,-3.834847,-38.494954
613,613,,-3.820287,-38.596464
1648,1648,,-3.77541,-38.559726
3231,3231,,-3.775951,-38.501084
3290,3290,,-3.755392,-38.504396
7,7,,-3.699085,-38.580983
43,43,,-3.706019,-38.579845
5093,5093,,-3.820779,-38.598602
2583,2583,,-3.797219,-38.54883
5466,5466,,-3.73452,-38.481198
4246,4246,,-3.705049,-38.588095
993,993,,-3.72181,-38.533677
2110,2110,,-3.742107,-38.525733
57,57,,-3.70274,-38.572028
3601,3601,,-3.819257,-38.530771
4631,4631,,-3.7902,-38.499688
27,27,,-3.703822,-38.579906
1863,1863,,-3.730931,-38.472857
5402,5402,,-3.741271,-38.476709
34,34,,-3.706325,-38.58601
2267,2267,,-3.7484,-38.584872
3464,3464,,-3.785797,-38.629232
3352,3352,,-3.782443,-38.505368
239,239,,-3.715182,-38.573366
42,42,,-3.706038,-38.580024
1721,1721,,-3.733858,-38.533467
3813,3813,,-3.849499,-38.496326
81,81,,-3.705691,-38.561748
10,10,,-3.702321,-38.590584
4671,4671,,-3.73249,-38.5844
4701,4701,,-3.698699,-38.578863
2529,2529,,-3.7461,-38.499318
3802,3802,,-3.850108,-38.515991
1865,1865,,-3.733623,-38.480919
3296,3296,,-3.763093,-38.494047
1573,1573,,-3.71865,-38.475068
1250,1250,,-3.726115,-38.499006
6235,6235,,-3.744214,-38.506721
3434,3434,,-3.814062,-38.498705
3548,3548,,-3.805555,-38.502821
5633,5633,,-3.694422,-38.586274
91,91,,-3.705793,-38.561262
1842,1842,,-3.732746,-38.484914
3541,3541,,-3.799137,-38.505232
3799,3799,,-3.846482,-38.520036
3693,3693,,-3.832132,-38.521454
1873,1873,,-3.735822,-38.471581
3391,3391,,-3.810853,-38.527806
4831,4831,,-3.81567,-38.494482
3485,3485,,-3.791113,-38.625892
5205,5205,,-3.755463,-38.593754
5542,5542,,-3.745379,-38.554645
920,920,,-3.832722,-38.565251
4621,4621,,-3.82331,-38.592191
1430,1430,,-3.779876,-38.591238
4182,4182,,-3.818181,-38.524897
4165,4165,,-3.825001,-38.53849
4410,4410,,-3.725597,-38.527938
3869,3869,,-3.868874,-38.491752
826,826,,-3.810926,-38.608261
1847,1847,,-3.727715,-38.480318
2575,2575,,-3.798165,-38.550781
1090,1090,,-3.798411,-38.614164
3650,3650,,-3.823735,-38.455269
1077,1077,,-3.788832,-38.472508
2212,2212,,-3.740177,-38.47781
5008,5008,,-3.798212,-38.544951
2312,2312,,-3.748589,-38.56578
1816,1816,,-3.73141,-38.488887
1225,1225,,-3.726532,-38.518656
5866,5866,,-3.74437,-38.496613
2147,2147,,-3.739826,-38.500933
1036,1036,,-3.768892,-38.439187
3096,3096,,-3.80047,-38.544696
2939,2939,,-3.767608,-38.541913
4865,4865,,-3.791341,-38.475999
4455,4455,,-3.787958,-38.579026
4441,4441,,-3.773049,-38.591525
392,392,,-3.787145,-38.487899
3029,3029,,-3.77247,-38.498755
3332,3332,,-3.771566,-38.483385
2318,2318,,-3.747485,-38.56393
482,482,,-3.791689,-38.567606
185,185,,-3.784013,-38.575492
4456,4456,,-3.786936,-38.580102
5,5,,-3.700191,-38.588524
1109,1109,,-3.797723,-38.473564
369,369,,-3.792479,-38.517385
776,776,,-3.72246,-38.592864
2315,2315,,-3.749423,-38.562037
5156,5156,,-3.801922,-38.557659
2841,2841,,-3.760973,-38.540061
4552,4552,,-3.828036,-38.485461
3379,3379,,-3.816003,-38.538465
5754,5754,,-3.723499,-38.589025
860,860,,-3.810556,-38.58282
3729,3729,,-3.829722,-38.463074
3382,3382,,-3.815583,-38.539884
651,651,,-3.826888,-38.573556
3953,3953,,-3.716532,-38.604711
4448,4448,,-3.780097,-38.586864
885,885,,-3.816584,-38.570383
4994,4994,,-3.803319,-38.546611
4586,4586,,-3.827113,-38.573335
1614,1614,,-3.774958,-38.576164
903,903,,-3.833697,-38.568779
2957,2957,,-3.771668,-38.535699
5316,5316,,-3.728902,-38.569346
5099,5099,,-3.793596,-38.553272
4844,4844,,-3.721454,-38.545226
1965,1965,,-3.787985,-38.59764
432,432,,-3.796193,-38.593539
587,587,,-3.807626,-38.577935
1447,1447,,-3.728063,-38.598292
1966,1966,,-3.78852,-38.595593
4874,4874,,-3.771737,-38.516452
6009,6009,,-3.837229,-38.526281
3024,3024,,-3.765329,-38.495898
4661,4661,,-3.726111,-38.593453
1989,1989,,-3.741362,-38.585317
786,786,,-3.723329,-38.590402
263,263,,-3.715683,-38.562611
4732,4732,,-3.822865,-38.62029
4777,4777,,-3.711467,-38.559032
1795,1795,,-3.727996,-38.49318
73,73,,-3.705594,-38.564606
930,930,,-3.72116,-38.561913
3375,3375,,-3.813836,-38.537939
5652,5652,,-3.781012,-38.613717
4749,4749,,-3.857192,-38.486465
2563,2563,,-3.751054,-38.472257
4679,4679,,-3.852694,-38.495756
1463,1463,,-3.733276,-38.592706
1659,1659,,-3.781955,-38.565279
4781,4781,,-3.70918,-38.557136
1212,1212,,-3.721186,-38.522028
2016,2016,,-3.741211,-38.563459
2990,2990,,-3.76505,-38.529828
3862,3862,,-3.865084,-38.509283
3952,3952,,-3.71775,-38.604536
359,359,,-3.78344,-38.524401
2264,2264,,-3.749648,-38.586132
4906,4906,,-3.723267,-38.599354
3800,3800,,-3.848172,-38.51844
1806,1806,,-3.735005,-38.497882
3842,3842,,-3.859716,-38.504617
5693,5693,,-3.724919,-38.57283
2121,2121,,-3.744733,-38.51815
1762,1762,,-3.735276,-38.519257
4043,4043,,-3.726656,-38.598792
3983,3983,,-3.784564,-38.527665
347,347,,-3.788623,-38.528805
3053,3053,,-3.803551,-38.559609
2042,2042,,-3.739055,-38.552803
3032,3032,,-3.768742,-38.494979
2092,2092,,-3.736878,-38.526907
3725,3725,,-3.827495,-38.463989
5669,5669,,-3.815699,-38.532391
4785,4785,,-3.719186,-38.587395
3645,3645,,-3.818213,-38.450709
5321,5321,,-3.867841,-38.510204
6176,6176,,-3.724548,-38.533814
4776,4776,,-3.72449,-38.568051
6014,6014,,-3.84926,-38.517505
343,343,,-3.785349,-38.525313
862,862,,-3.809798,-38.581577
1570,1570,,-3.712219,-38.472713
864,864,,-3.815776,-38.5869
4273,4273,,-3.83669,-38.588963
4287,4287,,-3.8315,-38.589907
3145,3145,,-3.802465,-38.521153
2601,2601,,-3.799112,-38.543986
4083,4083,,-3.808937,-38.545303
4263,4263,,-3.82963,-38.589329
4264,4264,,-3.830761,-38.587827
3950,3950,,-3.803765,-38.54078
502,502,,-3.794854,-38.517862
3389,3389,,-3.813413,-38.52972
4841,4841,,-3.773303,-38.570382
4648,4648,,-3.747405,-38.595759
3756,3756,,-3.841626,-38.521672
2029,2029,,-3.74395,-38.562366
333,333,,-3.790795,-38.540889
1849,1849,,-3.73176,-38.475514
1860,1860,,-3.728417,-38.47135
3027,3027,,-3.770778,-38.497946
1855,1855,,-3.727655,-38.475596
2729,2729,,-3.76019,-38.585763
1870,1870,,-3.734428,-38.476443
2014,2014,,-3.740728,-38.561146
3023,3023,,-3.768203,-38.497294
1679,1679,,-3.768127,-38.612648
5618,5618,,-3.703011,-38.568803
838,838,,-3.810799,-38.596787
4663,4663,,-3.725395,-38.595803
5640,5640,,-3.754714,-38.530502
2890,2890,,-3.765713,-38.567649
5934,5934,,-3.818156,-38.570998
189,189,,-3.786471,-38.574724
5112,5112,,-3.732983,-38.596633
4972,4972,,-3.809511,-38.552732
1522,1522,,-3.731152,-38.559933
2137,2137,,-3.739804,-38.50634
5827,5827,,-3.774136,-38.47778
663,663,,-3.819187,-38.562684
3683,3683,,-3.828081,-38.521169
2304,2304,,-3.751764,-38.572789
127,127,,-3.717726,-38.595469
4984,4984,,-3.75326,-38.564914
4092,4092,,-3.830332,-38.560194
1058,1058,,-3.776364,-38.614409
1060,1060,,-3.776045,-38.61277
5943,5943,,-3.814008,-38.636064
2954,2954,,-3.770001,-38.538166
1315,1315,,-3.761576,-38.60904
4192,4192,,-3.772621,-38.480681
4031,4031,,-3.758052,-38.469169
3025,3025,,-3.765532,-38.495838
4549,4549,,-3.817901,-38.573385
4094,4094,,-3.828598,-38.557203
551,551,,-3.807437,-38.59422
4519,4519,,-3.747419,-38.564471
2172,2172,,-3.742022,-38.494173
4685,4685,,-3.713856,-38.567679
135,135,,-3.718107,-38.592436
5144,5144,,-3.730671,-38.491119
5199,5199,,-3.749278,-38.595413
247,247,,-3.713815,-38.56419
2008,2008,,-3.740736,-38.567749
5475,5475,,-3.722132,-38.566744
869,869,,-3.813764,-38.584669
3796,3796,,-3.846584,-38.522113
3801,3801,,-3.849218,-38.517566
1981,1981,,-3.745575,-38.58649
3505,3505,,-3.722584,-38.530084
2367,2367,,-3.749575,-38.552499
5061,5061,,-3.81394,-38.499081
361,361,,-3.786002,-38.51703
5691,5691,,-3.719638,-38.570948
806,806,,-3.726711,-38.585786
1403,1403,,-3.776074,-38.606254
2166,2166,,-3.745319,-38.496949
3144,3144,,-3.802418,-38.520775
2426,2426,,-3.749503,-38.531246
6182,6182,,-3.723611,-38.54156
48,48,,-3.701883,-38.578647
2832,2832,,-3.75872,-38.539373
3671,3671,,-3.831253,-38.589777
2478,2478,,-3.751773,-38.520793
1257,1257,,-3.727369,-38.491287
3129,3129,,-3.803154,-38.529066
4155,4155,,-3.765847,-38.587108
873,873,,-3.812324,-38.574773
5131,5131,,-3.824294,-38.558967
6197,6197,,-3.7523,-38.524199
1374,1374,,-3.770919,-38.602712
3717,3717,,-3.82649,-38.465752
3748,3748,,-3.837368,-38.521626
1489,1489,,-3.825163,-38.493809
934,934,,-3.721187,-38.559198
1401,1401,,-3.774344,-38.605633
1527,1527,,-3.734584,-38.564425
1136,1136,,-3.828388,-38.482128
373,373,,-3.782521,-38.496638
881,881,,-3.816512,-38.573466
353,353,,-3.785478,-38.524132
6194,6194,,-3.820176,-38.532006
3256,3256,,-3.77532,-38.472496
2039,2039,,-3.739683,-38.555927
2256,2256,,-3.754506,-38.5917
2988,2988,,-3.764555,-38.530962
5483,5483,,-3.791191,-38.508954
3878,3878,,-3.740153,-38.50385
2943,2943,,-3.767558,-38.537575
1615,1615,,-3.774942,-38.575484
669,669,,-3.819073,-38.55774
2127,2127,,-3.738116,-38.5111
3500,3500,,-3.722667,-38.530262
4400,4400,,-3.769423,-38.491737
1227,1227,,-3.727187,-38.516632
404,404,,-3.787762,-38.45948
797,797,,-3.721536,-38.581792
1677,1677,,-3.778377,-38.551729
3547,3547,,-3.80281,-38.492555
2532,2532,,-3.74986,-38.497433
4161,4161,,-3.772977,-38.574132
5574,5574,,-3.748885,-38.496942
1292,1292,,-3.762755,-38.614121
4544,4544,,-3.771043,-38.609544
3503,3503,,-3.722687,-38.529761
2986,2986,,-3.76667,-38.53488
3001,3001,,-3.764286,-38.510162
3356,3356,,-3.78943,-38.50359
2113,2113,,-3.737311,-38.522467
4342,4342,,-3.799575,-38.576301
4341,4341,,-3.799159,-38.577754
4839,4839,,-3.827503,-38.506593
2782,2782,,-3.760398,-38.568751
4826,4826,,-3.811767,-38.494201
3769,3769,,-3.842322,-38.494397
1197,1197,,-3.834804,-38.496316
6165,6165,,-3.731759,-38.569149
2352,2352,,-3.750516,-38.558988
4098,4098,,-3.822651,-38.586358
4275,4275,,-3.836827,-38.590127
1552,1552,,-3.77495,-38.579511
2999,2999,,-3.764846,-38.512366
145,145,,-3.71723,-38.587098
2167,2167,,-3.744555,-38.497852
2580,2580,,-3.798556,-38.549509
4921,4921,,-3.740051,-38.59143
3037,3037,,-3.800227,-38.567678
2773,2773,,-3.760724,-38.574266
4425,4425,,-3.765134,-38.529516
2044,2044,,-3.737954,-38.547638
4911,4911,,-3.74259,-38.546854
1363,1363,,-3.770631,-38.606642
295,295,,-3.786337,-38.547709
817,817,,-3.722609,-38.578376
4795,4795,,-3.785952,-38.574245
4744,4744,,-3.820052,-38.508265
3704,3704,,-3.829062,-38.511541
1345,1345,,-3.769262,-38.613444
1645,1645,,-3.774998,-38.564166
2859,2859,,-3.762588,-38.530657
4694,4694,,-3.780118,-38.497728
579,579,,-3.802777,-38.571667
1150,1150,,-3.832993,-38.492446
691,691,,-3.824069,-38.555681
3605,3605,,-3.819471,-38.524903
4598,4598,,-3.795941,-38.481332
409,409,,-3.798943,-38.60183
4322,4322,,-3.818871,-38.616149
1793,1793,,-3.727998,-38.495606
709,709,,-3.71684,-38.541782
1656,1656,,-3.780713,-38.561663
3779,3779,,-3.837098,-38.483476
1164,1164,,-3.83332,-38.476341
5462,5462,,-3.709456,-38.595013
2562,2562,,-3.750573,-38.471426
2818,2818,,-3.761225,-38.552933
2204,2204,,-3.743083,-38.482734
5320,5320,,-3.771083,-38.479001
3257,3257,,-3.773941,-38.472135
3793,3793,,-3.845554,-38.523946
2536,2536,,-3.745913,-38.495152
3094,3094,,-3.801263,-38.544891
5226,5226,,-3.755728,-38.530247
2937,2937,,-3.766492,-38.542049
5150,5150,,-3.729827,-38.481299
5132,5132,,-3.826309,-38.556154
4881,4881,,-3.788183,-38.48121
4835,4835,,-3.809751,-38.491998
3020,3020,,-3.767984,-38.496661
833,833,,-3.816915,-38.602347
877,877,,-3.813092,-38.571104
5325,5325,,-3.864953,-38.506813
1674,1674,,-3.778643,-38.549209
856,856,,-3.813095,-38.588519
3780,3780,,-3.837949,-38.481805
1660,1660,,-3.774618,-38.555239
2175,2175,,-3.745354,-38.495809
2381,2381,,-3.754189,-38.547537
1444,1444,,-3.730111,-38.597633
1725,1725,,-3.735159,-38.529333
1120,1120,,-3.8305,-38.554654
643,643,,-3.796598,-38.488093
1307,1307,,-3.757762,-38.602339
3199,3199,,-3.811467,-38.555147
256,256,,-3.717825,-38.565958
4837,4837,,-3.810854,-38.495125
2830,2830,,-3.756767,-38.541798
5264,5264,,-3.729375,-38.531471
2462,2462,,-3.747677,-38.517948
3136,3136,,-3.808008,-38.533796
5665,5665,,-3.820557,-38.511327
1724,1724,,-3.734849,-38.530314
2249,2249,,-3.747376,-38.590579
3832,3832,,-3.845316,-38.479952
2994,2994,,-3.766699,-38.511726
5589,5589,,-3.847142,-38.517673
1775,1775,,-3.729055,-38.505797
2049,2049,,-3.745347,-38.555312
356,356,,-3.786001,-38.521642
1114,1114,,-3.795574,-38.479101
1358,1358,,-3.764864,-38.605077
5759,5759,,-3.811495,-38.499752
4962,4962,,-3.805178,-38.547108
3417,3417,,-3.811774,-38.511115
4632,4632,,-3.798371,-38.488409
5565,5565,,-3.807801,-38.489405
4180,4180,,-3.817524,-38.530136
2927,2927,,-3.769709,-38.55383
372,372,,-3.78253,-38.496354
4898,4898,,-3.824203,-38.596406
4584,4584,,-3.840697,-38.567705
2971,2971,,-3.796788,-38.508642
4825,4825,,-3.812351,-38.495327
2880,2880,,-3.765816,-38.571636
1921,1921,,-3.745071,-38.590588
2772,2772,,-3.760996,-38.572461
4115,4115,,-3.831851,-38.588988
5276,5276,,-3.729709,-38.532951
5461,5461,,-3.709715,-38.598522
5177,5177,,-3.815721,-38.521035
397,397,,-3.788136,-38.464551
3459,3459,,-3.789529,-38.624618
191,191,,-3.786314,-38.569501
5557,5557,,-3.785197,-38.597658
4000,4000,,-3.813073,-38.46426
4927,4927,,-3.763958,-38.517393
3612,3612,,-3.821838,-38.520986
2336,2336,,-3.751592,-38.567291
2517,2517,,-3.753879,-38.503966
1962,1962,,-3.785269,-38.589979
3174,3174,,-3.807809,-38.470416
4961,4961,,-3.805252,-38.547218
2970,2970,,-3.797936,-38.508919
4391,4391,,-3.757321,-38.51753
3443,3443,,-3.817927,-38.483358
4026,4026,,-3.775539,-38.552838
3171,3171,,-3.808405,-38.478264
2031,2031,,-3.745374,-38.5635
1516,1516,,-3.732001,-38.564635
2027,2027,,-3.743387,-38.561292
1053,1053,,-3.77639,-38.616035
4955,4955,,-3.881444,-38.500851
2247,2247,,-3.746207,-38.591863
2128,2128,,-3.737125,-38.507334
3311,3311,,-3.768211,-38.517845
3876,3876,,-3.737079,-38.513715
5566,5566,,-3.807365,-38.489119
4683,4683,,-3.728515,-38.538337
3703,3703,,-3.829274,-38.511688
3132,3132,,-3.805464,-38.526679
5945,5945,,-3.78937,-38.645163
5201,5201,,-3.751264,-38.593043
319,319,,-3.783607,-38.538466
1636,1636,,-3.778548,-38.577792
2028,2028,,-3.745188,-38.562115
4097,4097,,-3.818896,-38.591899
2395,2395,,-3.750232,-38.537818
5518,5518,,-3.821533,-38.476677
1690,1690,,-3.730685,-38.533556
3323,3323,,-3.769961,-38.51509
4005,4005,,-3.810962,-38.516674
3002,3002,,-3.763327,-38.508716
452,452,,-3.791281,-38.579176
4449,4449,,-3.777149,-38.587598
2989,2989,,-3.764562,-38.530725
2868,2868,,-3.765926,-38.576998
4525,4525,,-3.754597,-38.562521
707,707,,-3.717009,-38.54035
1323,1323,,-3.760273,-38.603544
2348,2348,,-3.750978,-38.559076
3267,3267,,-3.756627,-38.519504
843,843,,-3.809865,-38.591344
4195,4195,,-3.770797,-38.493474
4242,4242,,-3.800522,-38.580741
4157,4157,,-3.764725,-38.589489
978,978,,-3.721575,-38.54477
2949,2949,,-3.765205,-38.536688
2450,2450,,-3.752797,-38.526265
4528,4528,,-3.807932,-38.467778
4445,4445,,-3.789656,-38.589164
849,849,,-3.81475,-38.591537
1503,1503,,-3.729749,-38.574617
779,779,,-3.724609,-38.597458
1254,1254,,-3.727173,-38.494931
4201,4201,,-3.829021,-38.481545
1215,1215,,-3.722949,-38.523952
5583,5583,,-3.840358,-38.579801
3887,3887,,-3.846316,-38.469373
5006,5006,,-3.79824,-38.543318
2597,2597,,-3.796676,-38.542306
3811,3811,,-3.850202,-38.508619
4838,4838,,-3.811909,-38.497001
1868,1868,,-3.733576,-38.479372
199,199,,-3.785089,-38.565347
2476,2476,,-3.753224,-38.523612
1226,1226,,-3.724875,-38.518572
1341,1341,,-3.771509,-38.61452
4479,4479,,-3.711378,-38.472377
4594,4594,,-3.817421,-38.556996
2661,2661,,-3.745676,-38.469339
5357,5357,,-3.729327,-38.53284
4325,4325,,-3.824061,-38.621161
3709,3709,,-3.8298,-38.509129
4488,4488,,-3.76127,-38.594426
35,35,,-3.706404,-38.586151
3270,3270,,-3.756113,-38.514375
3205,3205,,-3.781457,-38.545984
4008,4008,,-3.824682,-38.627506
3077,3077,,-3.803284,-38.546514
2134,2134,,-3.738555,-38.509301
2515,2515,,-3.751813,-38.506418
5077,5077,,-3.79891,-38.544007
1549,1549,,-3.774862,-38.581639
3963,3963,,-3.821935,-38.502994
4779,4779,,-3.710269,-38.552906
2987,2987,,-3.765903,-38.532075
1412,1412,,-3.779757,-38.605201
3293,3293,,-3.761748,-38.508089
3452,3452,,-3.817835,-38.473478
3509,3509,,-3.722108,-38.530195
4,4,,-3.700149,-38.588281
5517,5517,,-3.823086,-38.477792
5831,5831,,-3.85237,-38.475585
92,92,,-3.709432,-38.556337
1297,1297,,-3.758938,-38.60796
424,424,,-3.793195,-38.590697
5552,5552,,-3.73569,-38.572352
4832,4832,,-3.827328,-38.556325
4853,4853,,-3.707404,-38.562496
2995,2995,,-3.767436,-38.511517
2685,2685,,-3.755298,-38.597714
76,76,,-3.708842,-38.567373
4256,4256,,-3.711614,-38.556839
1786,1786,,-3.735387,-38.506985
5485,5485,,-3.840437,-38.48603
3667,3667,,-3.769944,-38.57985
2398,2398,,-3.748462,-38.536035
1383,1383,,-3.766603,-38.600616
1362,1362,,-3.764482,-38.602084
1889,1889,,-3.732553,-38.461088
5993,5993,,-3.774893,-38.513644
50,50,,-3.70358,-38.577629
78,78,,-3.70629,-38.563506
4520,4520,,-3.758547,-38.564887
3320,3320,,-3.767114,-38.515599
421,421,,-3.792115,-38.596272
2571,2571,,-3.796052,-38.550503
2703,2703,,-3.760372,-38.590286
395,395,,-3.787273,-38.48631
1409,1409,,-3.779144,-38.607378
624,624,,-3.825349,-38.58013
3925,3925,,-3.888846,-38.510297
3930,3930,,-3.882931,-38.509363
3895,3895,,-3.880545,-38.507628
3490,3490,,-3.795592,-38.44966
3238,3238,,-3.773883,-38.490693
1426,1426,,-3.779066,-38.59412
5903,5903,,-3.744148,-38.594158
5654,5654,,-3.746804,-38.583723
1295,1295,,-3.760406,-38.612927
4270,4270,,-3.834393,-38.587349
2257,2257,,-3.753015,-38.591619
3098,3098,,-3.801792,-38.54597
533,533,,-3.807315,-38.609331
2174,2174,,-3.743293,-38.495153
5420,5420,,-3.732677,-38.532397
4052,4052,,-3.812749,-38.580613
4061,4061,,-3.814516,-38.578955
3259,3259,,-3.77403,-38.471529
2465,2465,,-3.746438,-38.517579
5244,5244,,-3.775573,-38.586959
5397,5397,,-3.792375,-38.538948
4887,4887,,-3.790727,-38.477857
937,937,,-3.727333,-38.56618
1671,1671,,-3.779199,-38.547773
3728,3728,,-3.829555,-38.464309
1819,1819,,-3.731462,-38.48657
3285,3285,,-3.755518,-38.508124
3900,3900,,-3.880268,-38.529868
5760,5760,,-3.885094,-38.524425
3917,3917,,-3.892571,-38.513427
5066,5066,,-3.873844,-38.528226
4759,4759,,-3.894328,-38.514081
3904,3904,,-3.878123,-38.529622
5067,5067,,-3.875427,-38.528666
3897,3897,,-3.865524,-38.519613
1349,1349,,-3.764188,-38.610222
3322,3322,,-3.768323,-38.514309
5800,5800,,-3.726886,-38.506551
4454,4454,,-3.789753,-38.580035
512,512,,-3.796664,-38.516566
2906,2906,,-3.764746,-38.554968
83,83,,-3.708477,-38.558914
335,335,,-3.790674,-38.539681
4095,4095,,-3.826316,-38.474162
1128,1128,,-3.831353,-38.489542
2155,2155,,-3.741071,-38.497089
679,679,,-3.826855,-38.56362
6277,6277,,-3.837373,-38.558827
2408,2408,,-3.751967,-38.539941
1511,1511,,-3.733603,-38.577652
2850,2850,,-3.75722,-38.531146
914,914,,-3.833569,-38.558186
564,564,,-3.800133,-38.585082
6144,6144,,-3.722691,-38.531048
911,911,,-3.83046,-38.557785
4635,4635,,-3.8001,-38.496881
1866,1866,,-3.733782,-38.480723
6143,6143,,-3.783712,-38.564579
202,202,,-3.785561,-38.563885
3288,3288,,-3.759369,-38.50981
953,953,,-3.722011,-38.554274
2779,2779,,-3.761945,-38.570647
2345,2345,,-3.752584,-38.558844
4160,4160,,-3.772811,-38.574151
5839,5839,,-3.811814,-38.587438
4866,4866,,-3.782142,-38.536302
4126,4126,,-3.729,-38.485042
3712,3712,,-3.828714,-38.504741
4945,4945,,-3.744711,-38.54496
1848,1848,,-3.727801,-38.480514
744,744,,-3.819929,-38.475372
5689,5689,,-3.723566,-38.571785
4714,4714,,-3.722924,-38.52988
467,467,,-3.79354,-38.568699
1348,1348,,-3.764719,-38.610284
2726,2726,,-3.761841,-38.587514
